IntegerID,CodePrediction,RealProductTypeCode
90119,1300,1280
90120,2583,2583
90121,2583,2582
90122,1300,1300
90123,10,1281
90124,1140,1140
90125,2403,2403
90126,2060,2060
90127,2280,2280
90128,1320,1320
90129,1280,1140
90130,1560,1302
90131,60,60
90132,1300,1300
90133,2583,2583
90134,2583,2583
90135,1320,2582
90136,2583,1302
90137,2060,2060
90138,2060,2060
90139,2583,2583
90140,2583,2583
90141,2522,2522
90142,10,10
90143,10,10
90144,2583,2583
90145,1300,1300
90146,2583,2583
90147,2403,2403
90148,1302,1302
90149,2522,2522
90150,10,1160
90151,2583,2583
90152,2522,2522
90153,1160,1160
90154,2060,2220
90155,1920,1920
90156,10,10
90157,2585,2585
90158,50,50
90159,10,10
90160,10,1160
90161,2583,2583
90162,1320,1940
90163,10,1280
90164,2280,2280
90165,1302,1302
90166,10,40
90167,2403,2403
90168,2583,2583
90169,2583,2583
90170,2060,2060
90171,1300,1300
90172,1560,1560
90173,1560,2582
90174,2583,2583
90175,2280,2280
90176,1300,1300
90177,10,1160
90178,1280,1920
90179,2705,2705
90180,10,2280
90181,1160,1160
90182,1302,1302
90183,1280,1180
90184,1300,1300
90185,2583,2583
90186,2403,2403
90187,10,40
90188,1301,1301
90189,1920,1920
90190,2522,2522
90191,2060,1560
90192,1280,1302
90193,2582,1560
90194,1920,1920
90195,2280,2280
90196,1280,1280
90197,10,2462
90198,2280,2280
90199,1300,1300
90200,2585,2585
90201,2583,2583
90202,1300,1280
90203,1140,1140
90204,1280,1302
90205,1560,2585
90206,1140,1140
90207,1280,1280
90208,10,1160
90209,2522,2522
90210,1300,1300
90211,2522,2522
90212,1280,40
90213,2905,2905
90214,1280,1280
90215,1940,1940
90216,2582,1302
90217,10,1300
90218,10,1280
90219,1280,2403
90220,1280,1280
90221,1300,1300
90222,2522,2522
90223,10,1160
90224,2583,2583
90225,1560,1560
90226,2280,2280
90227,1320,1320
90228,2583,2583
90229,1280,1280
90230,1300,1300
90231,1560,1560
90232,1560,2060
90233,2522,2522
90234,2583,2583
90235,2583,2583
90236,1301,1301
90237,1281,1281
90238,1300,1300
90239,1560,1560
90240,10,10
90241,2462,2462
90242,2583,2583
90243,2522,2522
90244,60,60
90245,2403,2403
90246,1160,1160
90247,2583,2583
90248,1302,1302
90249,1140,1280
90250,2583,2583
90251,1280,2060
90252,50,50
90253,10,1140
90254,10,10
90255,2583,2583
90256,2060,1560
90257,2220,1560
90258,1940,1940
90259,2585,2522
90260,1280,1280
90261,2060,2060
90262,1320,1320
90263,1280,1281
90264,10,1160
90265,2522,2522
90266,10,1281
90267,1920,1920
90268,2280,2280
90269,2060,2060
90270,1320,1302
90271,1320,1320
90272,2462,2462
90273,2403,2403
90274,1140,1560
90275,1920,1920
90276,10,2585
90277,2585,2585
90278,2403,10
90279,1560,1560
90280,1160,1160
90281,1560,2582
90282,1560,2582
90283,2905,2905
90284,1320,1320
90285,1302,1302
90286,2705,2705
90287,2280,2280
90288,1560,1560
90289,1300,1300
90290,40,40
90291,1300,1300
90292,2522,2522
90293,10,10
90294,2280,2280
90295,2583,2583
90296,10,2280
90297,2403,2403
90298,50,50
90299,2583,2583
90300,2583,2583
90301,2462,2462
90302,10,2060
90303,2583,2583
90304,2705,2705
90305,2583,2583
90306,1140,2060
90307,2583,2583
90308,1300,1300
90309,1920,1560
90310,2280,2280
90311,1920,1920
90312,1560,1560
90313,1320,1320
90314,2522,1280
90315,1560,1560
90316,10,2403
90317,1320,1320
90318,2060,2060
90319,2522,2522
90320,1280,1302
90321,10,10
90322,2403,2403
90323,2403,2403
90324,2220,2220
90325,2403,2403
90326,10,1180
90327,2583,2583
90328,1281,40
90329,1320,1320
90330,2522,1280
90331,2583,2583
90332,1140,1140
90333,2522,2522
90334,2280,2403
90335,2403,2403
90336,2585,2585
90337,1160,1160
90338,60,60
90339,1560,1920
90340,1281,1280
90341,1281,1281
90342,2522,2522
90343,1160,1160
90344,2583,2583
90345,10,10
90346,10,1320
90347,2583,2583
90348,2060,2060
90349,2280,2280
90350,10,10
90351,2403,2403
90352,1280,1302
90353,1920,1920
90354,2522,2522
90355,2522,2522
90356,2583,2583
90357,60,60
90358,2583,1940
90359,1300,1300
90360,1560,1560
90361,10,2403
90362,10,2280
90363,2522,2522
90364,2403,2403
90365,1560,2583
90366,10,40
90367,2060,1320
90368,50,2462
90369,2583,2583
90370,1280,2060
90371,2583,2583
90372,2280,2280
90373,10,2705
90374,2583,2583
90375,10,2403
90376,2583,2583
90377,1302,1302
90378,1560,1560
90379,1280,1300
90380,50,50
90381,1560,1140
90382,40,1280
90383,1302,1281
90384,1560,1560
90385,1140,1280
90386,2060,2060
90387,2705,2705
90388,1320,1320
90389,2583,2585
90390,2280,2280
90391,10,1160
90392,2280,2280
90393,2522,2522
90394,2585,1302
90395,1560,1560
90396,2583,2583
90397,1920,1920
90398,1281,2905
90399,1300,1300
90400,2585,2585
90401,2522,2583
90402,10,1160
90403,2583,2583
90404,2060,2060
90405,50,50
90406,2583,2583
90407,1281,1281
90408,1320,1320
90409,2060,2060
90410,1920,1920
90411,10,2280
90412,1160,1160
90413,1301,1301
90414,1280,2462
90415,2585,2585
90416,2583,2583
90417,2582,1560
90418,1300,1300
90419,2220,2220
90420,2522,2522
90421,2705,2705
90422,1300,1300
90423,2582,1300
90424,2522,2522
90425,1302,1302
90426,2583,2585
90427,2403,2403
90428,2403,2403
90429,2582,2582
90430,2462,2462
90431,2583,2583
90432,1320,1302
90433,2280,2522
90434,1140,1280
90435,2522,2522
90436,1300,1300
90437,1560,2220
90438,2060,2060
90439,10,2403
90440,2522,2522
90441,2583,2583
90442,2280,2280
90443,1300,2585
90444,1140,1140
90445,1320,1301
90446,2585,2585
90447,10,10
90448,1280,1300
90449,10,10
90450,50,50
90451,1560,2060
90452,2585,2585
90453,1920,1560
90454,2403,2403
90455,2403,2403
90456,10,2280
90457,10,1300
90458,2583,2583
90459,2583,2583
90460,50,50
90461,2585,1560
90462,1302,1302
90463,2280,2280
90464,2705,2705
90465,2585,1300
90466,2582,1320
90467,10,10
90468,10,1300
90469,10,2705
90470,2582,1560
90471,2522,2522
90472,1140,1140
90473,2583,2583
90474,2705,2705
90475,2280,2280
90476,1160,1160
90477,1320,1320
90478,2522,2522
90479,2522,2522
90480,1560,1560
90481,2522,2522
90482,1300,1300
90483,2583,2583
90484,2522,2522
90485,1281,1281
90486,1140,1140
90487,1302,1280
90488,2280,2280
90489,1920,1920
90490,2583,2583
90491,2060,2060
90492,1920,1920
90493,1320,1320
90494,2522,1140
90495,1940,1940
90496,1320,1320
90497,2280,2403
90498,1281,10
90499,1300,1300
90500,1280,1280
90501,1280,1280
90502,2060,2060
90503,2583,2583
90504,2060,2060
90505,2583,2583
90506,60,60
90507,2403,1140
90508,1280,1281
90509,1140,1140
90510,10,10
90511,2585,2585
90512,1300,1280
90513,1302,2522
90514,60,60
90515,1560,1560
90516,10,10
90517,2280,2280
90518,10,2705
90519,10,1560
90520,10,40
90521,40,2905
90522,1302,1302
90523,2060,2060
90524,1320,1302
90525,2522,2522
90526,1920,1920
90527,1320,1320
90528,1940,1940
90529,1140,1560
90530,10,1160
90531,1301,1301
90532,1560,1560
90533,1940,1940
90534,40,40
90535,1280,1281
90536,2522,2522
90537,40,40
90538,10,2705
90539,10,2705
90540,1280,1280
90541,2585,2522
90542,1280,1280
90543,10,2585
90544,2905,2905
90545,2060,2060
90546,1920,1920
90547,1140,1140
90548,60,60
90549,1140,1140
90550,1300,1280
90551,2403,1280
90552,1280,1280
90553,1281,1281
90554,1302,1302
90555,2403,2403
90556,1302,1302
90557,2403,2403
90558,10,10
90559,10,1160
90560,1560,2060
90561,2403,2403
90562,10,2705
90563,2522,2522
90564,10,1301
90565,1140,2462
90566,2583,2583
90567,2403,2403
90568,2583,2583
90569,2403,2403
90570,2403,2403
90571,1280,1281
90572,10,2462
90573,10,10
90574,10,10
90575,1300,1300
90576,2280,2280
90577,2060,2060
90578,50,50
90579,2280,2060
90580,2582,2582
90581,10,1160
90582,10,10
90583,1280,1320
90584,2280,2280
90585,1280,1280
90586,2585,2585
90587,2522,2522
90588,1300,1280
90589,1302,1302
90590,1560,2585
90591,2583,2583
90592,2403,1920
90593,2583,2583
90594,10,1160
90595,2582,2583
90596,1940,1940
90597,2522,2522
90598,2705,2705
90599,2583,2583
90600,2060,2060
90601,2583,2583
90602,2585,2585
90603,2522,2522
90604,1302,1302
90605,1140,1140
90606,2060,2060
90607,2585,2585
90608,1560,1560
90609,2522,2522
90610,2403,2403
90611,10,40
90612,2522,2522
90613,1560,1920
90614,10,2705
90615,2585,2585
90616,2403,2522
90617,2403,2403
90618,1940,1940
90619,2583,2583
90620,2583,2583
90621,2462,50
90622,2585,1180
90623,10,2220
90624,1560,1280
90625,2585,2585
90626,2582,2582
90627,1140,1140
90628,1560,1560
90629,2585,2585
90630,2522,2522
90631,1281,40
90632,1940,1940
90633,10,10
90634,2583,2583
90635,2060,2060
90636,2060,2060
90637,2403,2403
90638,2403,2403
90639,10,1940
90640,2583,2583
90641,2583,2583
90642,1160,1160
90643,40,40
90644,2583,2582
90645,2060,1920
90646,10,2705
90647,2280,2280
90648,10,2462
90649,2585,2585
90650,1300,1300
90651,2462,2462
90652,2585,2585
90653,2060,2060
90654,1560,1560
90655,10,40
90656,1140,2060
90657,50,50
90658,10,10
90659,1300,1300
90660,1560,1560
90661,2583,2583
90662,2583,2583
90663,1302,1302
90664,2060,1560
90665,1320,1320
90666,10,1180
90667,1920,1920
90668,2522,2522
90669,2583,2583
90670,1940,1940
90671,50,50
90672,1920,1920
90673,1300,1300
90674,1302,1280
90675,1300,1300
90676,10,10
90677,1160,1160
90678,2280,2403
90679,2280,1300
90680,1140,1280
90681,2582,2583
90682,2583,2583
90683,1281,1301
90684,1560,2585
90685,1320,2522
90686,10,2705
90687,1560,1560
90688,1140,1180
90689,2705,2705
90690,1940,1940
90691,1320,1940
90692,1140,50
90693,10,40
90694,50,2462
90695,2583,2583
90696,1280,1280
90697,2585,2582
90698,1280,1140
90699,1920,1920
90700,10,40
90701,2462,2462
90702,1560,1560
90703,2583,2583
90704,10,10
90705,1160,1281
90706,1280,1281
90707,1320,1302
90708,1320,1320
90709,1560,1560
90710,2280,2280
90711,1302,1302
90712,1302,1302
90713,1560,1560
90714,1280,1280
90715,10,1140
90716,1281,1302
90717,1180,1281
90718,2403,2403
90719,1320,1301
90720,10,1140
90721,2060,2060
90722,2522,2522
90723,2585,2585
90724,2583,2583
90725,10,1300
90726,1280,1280
90727,50,50
90728,2585,2585
90729,2280,1140
90730,1140,1140
90731,2522,2522
90732,2522,2522
90733,1560,1560
90734,1560,1560
90735,60,60
90736,1320,1320
90737,1300,1300
90738,2280,2280
90739,2060,2060
90740,1560,1560
90741,2583,2583
90742,1140,1281
90743,2220,2220
90744,1920,1920
90745,2280,2280
90746,2705,2705
90747,2280,1300
90748,1180,1180
90749,2280,2280
90750,1280,1320
90751,40,40
90752,10,10
90753,1280,1280
90754,2522,2522
90755,1300,1300
90756,10,1940
90757,2060,2060
90758,10,1302
90759,50,50
90760,1560,2583
90761,10,40
90762,10,2705
90763,10,2280
90764,1940,1940
90765,2583,2583
90766,1140,1140
90767,10,2462
90768,1281,40
90769,10,40
90770,10,10
90771,1280,1280
90772,1920,1560
90773,2705,2705
90774,1281,40
90775,2583,2583
90776,2583,2583
90777,40,40
90778,2583,2583
90779,2060,1560
90780,10,2403
90781,2582,1302
90782,1560,1560
90783,10,10
90784,10,2705
90785,1280,1280
90786,2280,2280
90787,1300,1300
90788,2522,2522
90789,1300,1300
90790,1920,1920
90791,1280,1280
90792,1300,1280
90793,2585,2585
90794,1280,1281
90795,2280,2280
90796,1140,1140
90797,1281,60
90798,2583,2583
90799,2280,2280
90800,2585,2585
90801,1160,1160
90802,2403,2403
90803,2583,2583
90804,10,1160
90805,1280,1281
90806,1320,1320
90807,2280,2280
90808,2583,2583
90809,1920,1920
90810,10,10
90811,1160,1160
90812,10,1160
90813,1300,1300
90814,2522,2522
90815,1301,1301
90816,1280,1280
90817,2585,2585
90818,10,40
90819,2060,2060
90820,50,60
90821,2522,2522
90822,2403,2403
90823,1920,1920
90824,1320,1320
90825,1560,1560
90826,1320,1320
90827,50,2462
90828,1160,1160
90829,10,40
90830,2583,2583
90831,2403,2403
90832,2583,2583
90833,2522,2522
90834,1320,1302
90835,1300,1300
90836,2403,2403
90837,2522,2522
90838,2522,2522
90839,1560,1560
90840,10,1140
90841,1280,1280
90842,2060,2060
90843,50,50
90844,1301,1301
90845,2403,2403
90846,2522,2522
90847,2060,2060
90848,1560,2582
90849,2280,10
90850,10,2522
90851,2403,2403
90852,10,10
90853,2522,2522
90854,10,10
90855,1280,1180
90856,10,2403
90857,1920,1920
90858,2583,2583
90859,2280,2280
90860,2522,2522
90861,1140,1140
90862,2583,2583
90863,1560,1560
90864,1160,1160
90865,2280,2280
90866,2403,2403
90867,2522,2522
90868,2585,2585
90869,1560,1920
90870,2583,2583
90871,2060,2060
90872,1300,1300
90873,1140,1140
90874,2583,2583
90875,1280,1280
90876,2280,1160
90877,2060,2060
90878,10,1140
90879,1300,1300
90880,2583,2583
90881,1281,1301
90882,1302,1302
90883,2522,2522
90884,2280,2705
90885,2583,1281
90886,2522,2522
90887,2522,2522
90888,1300,1300
90889,1300,1300
90890,10,1280
90891,2583,2583
90892,1302,1320
90893,1280,1280
90894,10,1160
90895,1320,1320
90896,2462,2462
90897,2403,2403
90898,2280,2280
90899,1920,1920
90900,40,1281
90901,2280,2280
90902,10,1160
90903,2522,2522
90904,2403,2403
90905,2462,2462
90906,10,10
90907,2060,2060
90908,2060,2060
90909,2585,2582
90910,10,10
90911,2582,2582
90912,1320,1320
90913,2280,2280
90914,60,60
90915,1300,1300
90916,1300,1300
90917,2585,2585
90918,1280,1280
90919,2403,2403
90920,1160,1160
90921,2280,2280
90922,2583,2583
90923,10,40
90924,2280,2705
90925,2280,1180
90926,50,2462
90927,1560,1560
90928,2522,2522
90929,2403,2403
90930,1920,1920
90931,1560,1560
90932,1300,1300
90933,2403,1160
90934,1300,1300
90935,2060,2060
90936,2582,2582
90937,2220,2220
90938,1281,1281
90939,1280,1140
90940,2280,2280
90941,2582,2582
90942,1320,1320
90943,2280,1160
90944,1300,1300
90945,1920,1920
90946,10,2585
90947,10,1160
90948,10,2403
90949,2403,2403
90950,2522,2522
90951,2583,2583
90952,2583,2583
90953,2583,2583
90954,2060,2060
90955,10,2705
90956,1300,1300
90957,1140,1180
90958,2583,2583
90959,2522,2060
90960,1920,1920
90961,2583,2583
90962,1300,1300
90963,2583,2583
90964,1940,1940
90965,2522,2522
90966,2462,2462
90967,1940,1940
90968,2583,2583
90969,2583,2583
90970,2585,2585
90971,2403,2403
90972,2583,2583
90973,2280,2280
90974,10,10
90975,1300,1300
90976,1280,1280
90977,2403,2403
90978,1140,1140
90979,2583,2583
90980,1920,1920
90981,2583,2583
90982,2582,2582
90983,2280,2280
90984,2220,2220
90985,40,40
90986,2280,2280
90987,2583,2583
90988,2583,2583
90989,2522,2522
90990,2583,2583
90991,2403,2403
90992,10,1160
90993,1160,1160
90994,2583,2583
90995,1280,1140
90996,2060,2060
90997,2060,2060
90998,1300,1300
90999,2280,10
91000,2583,2583
91001,2583,2583
91002,10,10
91003,1320,1320
91004,2403,2403
91005,10,1160
91006,1320,1320
91007,1280,1280
91008,1302,1302
91009,2522,2522
91010,2583,2583
91011,2583,2583
91012,40,1281
91013,60,60
91014,40,2462
91015,2522,2522
91016,2582,2582
91017,2585,2585
91018,2280,2280
91019,60,60
91020,1160,1160
91021,1560,1320
91022,1280,1302
91023,2522,2522
91024,1280,1280
91025,2585,2585
91026,10,1160
91027,2280,2280
91028,1320,2582
91029,2280,2280
91030,2705,2705
91031,10,2403
91032,2522,2522
91033,1300,1300
91034,2060,2060
91035,2060,2060
91036,1560,2522
91037,1281,1281
91038,2583,2583
91039,50,2462
91040,1301,1301
91041,1300,1300
91042,10,10
91043,2403,2522
91044,1940,1940
91045,10,1302
91046,2585,2585
91047,1300,1300
91048,10,2403
91049,1160,1160
91050,2280,2280
91051,10,2403
91052,2585,2585
91053,2280,2280
91054,2705,2403
91055,1560,1560
91056,1302,1280
91057,2583,2583
91058,2280,2403
91059,1300,1300
91060,10,1160
91061,1140,1280
91062,2522,2522
91063,10,1302
91064,1281,1281
91065,10,1160
91066,1560,1560
91067,50,50
91068,2705,10
91069,2403,2403
91070,1560,2060
91071,1300,1280
91072,2280,2280
91073,2583,2583
91074,1300,1300
91075,1560,1302
91076,1280,2582
91077,2280,1160
91078,2280,2280
91079,1320,1320
91080,2403,2403
91081,2280,2280
91082,2583,2583
91083,1140,1140
91084,2582,2060
91085,1140,1160
91086,1560,1560
91087,2522,2522
91088,2583,2583
91089,10,10
91090,2583,2583
91091,1280,1300
91092,1280,1280
91093,1320,1320
91094,2280,2280
91095,10,2280
91096,1280,1280
91097,2060,2060
91098,2220,2220
91099,1302,1302
91100,2403,2522
91101,1160,50
91102,2583,2583
91103,2462,2462
91104,10,10
91105,2280,1160
91106,1281,1180
91107,2280,2280
91108,1300,1300
91109,2280,1160
91110,10,1300
91111,2583,2583
91112,10,1160
91113,1560,2522
91114,1920,1920
91115,2280,1160
91116,1140,1280
91117,2705,2705
91118,2060,2060
91119,1301,1301
91120,1140,1280
91121,2583,2583
91122,1280,1280
91123,10,1180
91124,2585,2585
91125,1920,1920
91126,40,40
91127,2705,2705
91128,1160,1160
91129,1560,1560
91130,2403,2403
91131,1300,1280
91132,2462,60
91133,10,2462
91134,1280,1280
91135,2522,2522
91136,1300,1300
91137,2583,2583
91138,1560,1320
91139,1140,1140
91140,2583,2583
91141,2522,2060
91142,2522,2522
91143,2060,2060
91144,1300,1300
91145,10,2060
91146,1560,1560
91147,10,10
91148,1920,1920
91149,1300,1300
91150,2705,2705
91151,10,1160
91152,1320,1560
91153,10,2280
91154,1300,1300
91155,10,1160
91156,2582,2582
91157,2583,2583
91158,2522,2522
91159,2522,1301
91160,1281,1281
91161,2583,2583
91162,1560,1560
91163,50,40
91164,1560,1560
91165,1180,1180
91166,2220,2220
91167,2060,2060
91168,60,60
91169,1320,1320
91170,2280,10
91171,2583,2582
91172,2280,2280
91173,1920,1920
91174,10,1180
91175,10,10
91176,2403,2403
91177,2582,2582
91178,1560,1560
91179,2403,2403
91180,10,10
91181,2583,2583
91182,1300,1300
91183,2583,2583
91184,2060,2060
91185,2220,2585
91186,2060,2060
91187,2583,2583
91188,1560,1560
91189,2280,2280
91190,1560,1560
91191,2583,2583
91192,1560,1140
91193,2583,2583
91194,2705,2705
91195,10,10
91196,10,1140
91197,1280,1280
91198,1320,1320
91199,1160,1160
91200,1560,1560
91201,2522,2522
91202,2583,2583
91203,2060,2060
91204,1300,1300
91205,1560,1320
91206,1301,1301
91207,1320,1320
91208,2583,2583
91209,1280,1280
91210,40,40
91211,1140,1280
91212,40,50
91213,10,1180
91214,2583,2583
91215,1560,1560
91216,10,1280
91217,2583,2583
91218,1920,1920
91219,2522,2522
91220,10,10
91221,2905,2905
91222,2705,2705
91223,1920,1920
91224,2220,2220
91225,1140,1180
91226,1920,1320
91227,10,10
91228,2522,2522
91229,1920,1920
91230,2583,2583
91231,2280,10
91232,10,10
91233,1140,1140
91234,1281,1281
91235,2585,1300
91236,2280,2403
91237,1280,1280
91238,10,1140
91239,2060,2060
91240,10,1281
91241,2583,2583
91242,1560,1560
91243,2905,2905
91244,1560,1560
91245,1560,1560
91246,1560,2060
91247,10,1300
91248,1301,1301
91249,1302,50
91250,1920,1920
91251,2280,2280
91252,10,10
91253,2220,2220
91254,1301,1301
91255,10,10
91256,1140,1280
91257,2462,2462
91258,10,1140
91259,2060,2060
91260,2280,2403
91261,1560,2060
91262,50,50
91263,2585,1560
91264,2522,2522
91265,10,2403
91266,1301,1301
91267,1300,1300
91268,2705,2705
91269,1140,1140
91270,2583,2583
91271,60,60
91272,2705,2705
91273,2280,2280
91274,10,50
91275,1300,1280
91276,2583,2583
91277,1920,1920
91278,10,10
91279,2403,2403
91280,1920,2582
91281,1300,1300
91282,1560,1320
91283,2280,2705
91284,50,50
91285,2705,2705
91286,1560,1560
91287,2583,2583
91288,2220,10
91289,1920,1920
91290,1160,1160
91291,1280,1140
91292,1301,1301
91293,1320,1320
91294,2060,1180
91295,2060,2060
91296,1920,1920
91297,1140,1140
91298,1920,1920
91299,10,2280
91300,1300,1300
91301,1320,1320
91302,2522,2522
91303,2280,10
91304,2280,2705
91305,10,2220
91306,1560,2582
91307,1560,2060
91308,1140,1140
91309,10,10
91310,2522,2522
91311,2583,2583
91312,2583,2583
91313,2582,2582
91314,2060,2060
91315,1300,1300
91316,2522,2522
91317,1160,1160
91318,1560,2585
91319,2280,1160
91320,2280,2280
91321,2705,2705
91322,1320,40
91323,1300,1300
91324,2585,2585
91325,1920,1920
91326,1300,1280
91327,10,1160
91328,2280,1140
91329,2280,10
91330,2583,2583
91331,2220,2220
91332,2582,2585
91333,10,2280
91334,50,50
91335,2280,10
91336,40,40
91337,2705,2705
91338,2060,2060
91339,2522,2522
91340,2280,2280
91341,1920,1920
91342,2585,2585
91343,10,60
91344,1920,1920
91345,2522,2522
91346,2582,2582
91347,1281,2462
91348,2585,2585
91349,2403,2403
91350,1302,1302
91351,2583,2583
91352,2583,2583
91353,1301,1301
91354,2522,2522
91355,1140,50
91356,1560,1560
91357,1302,1302
91358,1920,1920
91359,2585,1280
91360,2705,2705
91361,2585,1560
91362,2705,2403
91363,2522,2522
91364,2462,40
91365,2583,2583
91366,2522,2522
91367,1560,2585
91368,1160,1160
91369,1140,1281
91370,10,1160
91371,2060,2060
91372,1920,1920
91373,1560,1560
91374,1920,1920
91375,10,1180
91376,1280,1281
91377,50,50
91378,1280,1281
91379,2403,2403
91380,10,1920
91381,1160,1160
91382,1560,1920
91383,2522,2522
91384,2705,10
91385,10,10
91386,10,2705
91387,2060,1320
91388,10,1560
91389,10,10
91390,50,50
91391,10,50
91392,2403,2403
91393,1920,1920
91394,1320,1320
91395,2583,2583
91396,40,40
91397,40,40
91398,1280,1280
91399,2220,2220
91400,2403,2403
91401,2060,2060
91402,10,1940
91403,1302,1302
91404,60,60
91405,10,10
91406,2280,2280
91407,2280,2280
91408,2705,2705
91409,1302,2583
91410,2280,2280
91411,2583,2583
91412,10,2705
91413,2280,2280
91414,10,2280
91415,2403,2403
91416,1320,1320
91417,2582,1140
91418,1560,1560
91419,2583,2583
91420,2522,1280
91421,2583,2583
91422,2280,2280
91423,10,2403
91424,2280,2280
91425,2583,2583
91426,1560,1560
91427,2905,2905
91428,1160,1160
91429,1940,1940
91430,2060,2060
91431,2585,2585
91432,2583,2583
